"jobId","skill"
"230925506031","Business Analysis"
"230925506012","ETL"
"230925505752","Business Analysis"
"230925505750","Excel"
"230925505530","Excel"
"230925505529","GCP"
"230925505428","SQL"
"230925505268","Excel"
"230925505239","Excel"
"230925505167","SQL"
"230925505130","SQL"
"230925505129","SQL"
"230925505124","Power BI"
"230925505080","Excel"
"230925505079","Excel"
"230925505066","GCP"
"230925505066","Spark"
"230925504995","Python"
"230925504995","Business Analysis"
"230925504930","Excel"
"230925504921","Python"
"230925504907","Business Analysis"
"230925504851","Power BI"
"230925504850","KPI"
"230925504839","Python"
"230925504837","Python"
"230925504787","SQL"
"230925504786","Azure"
"230925504783","Python"
"230925504783","Business Analysis"
"230925504782","Python"
"230925504782","SQL"
"230925504780","Python"
"230925504780","SQL"
"230925504779","Python"
"230925504779","SQL"
"230925504776","SQL"
"230925504775","Python"
"230925504772","Python"
"230925504772","AWS"
"230925504770","SQL"
"230925504764","Business Analysis"
"230925504698","Excel"
"230925504668","SQL"
"230925504659","KPI"
"230925504659","Business Analysis"
"230925504649","Python"
"230925504592","Python"
"230925504573","SQL"
"230925504541","Azure"
"230925504534","Python"
"230925504534","Power BI"
"230925504534","Azure"
"230925504483","SQL"
"230925504355","SQL"
"230925504318","SQL"
"230925504207","Machine Learning"
"230925503923","Excel"
"230925503884","SQL"
"230925503883","Python"
"230925503631","SQL"
"230925503615","Excel"
"230925503615","Power BI"
"230925501470","LLM"
"230925501468","LLM"
"230925501420","Excel"
"230925501418","Excel"
"230925501145","SQL"
"230925500940","SQL"
"230925500895","Business Analysis"
"230925500875","Python"
"230925500769","Excel"
"230925500768","Excel"
"230925500726","Power BI"
"230925500700","GCP"
"230925500655","GCP"
"230925500414","Excel"
"230925500403","GCP"
"230925500397","SQL"
"230925500358","GCP"
"230925500358","Machine Learning"
"230925500319","Excel"
"230925500252","SQL"
"230925500244","Excel"
"230925500236","Excel"
"230925500228","Machine Learning"
"230925500211","Power BI"
"230925039291","AWS"
"230925039131","Azure"
"230925038784","AWS"
"230925038784","Python"
"230925038784","SQL"
"230925038705","SQL"
"230925038692","Azure"
"230925038692","Spark"
"230925038692","Databricks"
"230925038679","Python"
"230925038639","A/B Testing"
"230925037935","SQL"
"230925037488","Azure"
"230925037488","SQL"
"230925037488","Databricks"
"230925035189","Excel"
"230925035189","Tableau"
"230925035189","SQL"
"230925034794","SQL"
"230925033780","SQL"
"230925033578","Python"
"230925033467","Excel"
"230925033170","Azure"
"230925033170","AWS"
"230925032715","Excel"
"230925032150","AWS"
"230925030728","KPI"
"230925030522","AWS"
"230925030243","SQL"
"230925029611","SQL"
"230925029611","Python"
"230925029472","Python"
"230925029472","AWS"
"230925028607","SQL"
"230925028570","Kafka"
"230925028430","SQL"
"230925028168","Pandas"
"230925028168","TensorFlow"
"230925027660","SQL"
"230925027660","Python"
"230925027576","Excel"
"230925027519","SQL"
"230925027519","AWS"
"230925027512","SQL"
"230925027293","Python"
"230925027278","Azure"
"230925027278","NLP"
"230925027278","AWS"
"230925026935","Excel"
"230925026896","KPI"
"230925026851","SQL"
"230925026692","Excel"
"230925026583","Business Analysis"
"230925026582","SQL"
"230925026458","Excel"
"230925026377","LLM"
"230925026377","Machine Learning"
"230925025913","LLM"
"230925025913","Machine Learning"
"230925025809","Excel"
"230925025764","LLM"
"230925025611","Excel"
"230925025570","SQL"
"230925025570","Azure"
"230925025534","AWS"
"230925025386","Python"
"230925025386","LLM"
"230925025386","Machine Learning"
"230925025374","Excel"
"230925025294","Python"
"230925025126","AWS"
"230925025126","GCP"
"230925025126","Azure"
"230925025036","Airflow"
"230925025036","Spark"
"230925025036","SQL"
"230925025036","Azure"
"230925024570","Azure"
"230925024570","AWS"
"230925024054","Azure"
"230925023962","Excel"
"230925023923","Power BI"
"230925023923","Data Visualization"
"230925023923","Tableau"
"230925023822","AWS"
"230925023822","Kafka"
"230925023753","Excel"
"230925023753","Power BI"
"230925023597","TensorFlow"
"230925023597","NLP"
"230925023597","LLM"
"230925023597","Machine Learning"
"230925023597","Deep Learning"
"230925023597","PyTorch"
"230925023103","AWS"
"230925022906","Azure"
"230925022906","SQL"
"230925022835","GCP"
"230925022737","Tableau"
"230925022737","Power BI"
"230925022737","SQL"
"230925022737","ETL"
"230925022514","BigQuery"
"230925022514","SQL"
"230925022514","GCP"
"230925022514","ETL"
"230925022514","Python"
"230925022470","Excel"
"230925022447","GCP"
"230925022183","Azure"
"230925021726","Python"
"230925021726","AWS"
"230925021683","NLP"
"230925021683","Machine Learning"
"230925021683","Deep Learning"
"230925021370","SQL"
"230925021267","AWS"
"230925021030","Excel"
"230925020136","Excel"
"230925020136","Power BI"
"230925019920","Python"
"230925019920","SQL"
"230925019551","SQL"
"230925019273","Power BI"
"230925019273","Data Visualization"
"230925019106","Spark"
"230925019031","AWS"
"230925019031","Azure"
"230925019007","TensorFlow"
"230925019007","NLP"
"230925019007","Machine Learning"
"230925019007","Deep Learning"
"230925018611","Excel"
"230925018369","Python"
"230925018365","Excel"
"230925018262","SQL"
"230925018247","Excel"
"230925018222","SQL"
"230925018018","SQL"
"230925017906","SQL"
"230925017834","A/B Testing"
"230925017752","SQL"
"230925017314","Machine Learning"
"230925017314","Deep Learning"
"230925015996","Snowflake"
"230925015663","Excel"
"230925015432","Excel"
"230925015415","Azure"
"230925015181","ETL"
"230925015181","SQL"
"230925015136","Python"
"230925015136","Airflow"
"230925015136","GCP"
"230925014885","Excel"
"230925014544","Python"
"230925014179","Power BI"
"230925014179","Excel"
"230925013049","Azure"
"230925013049","AWS"
"230925012526","Azure"
"230925011877","Azure"
"230925011877","Python"
"230925011756","AWS"
"230925011381","Databricks"
"230925011381","Python"
"230925011381","SQL"
"230925010568","Azure"
"230925010568","AWS"
"230925010568","NLP"
"230925010568","Machine Learning"
"230925010568","Deep Learning"
"230925009395","Azure"
"230925009395","SQL"
"230925008455","Excel"
"230925008439","Excel"
"230925008129","AWS"
"230824007916","SQL"
"230725018136","Excel"
"230725013471","LLM"
"230724909417","SQL"
"230724909417","Data Visualization"
"230724909417","Python"
"220925029383","Python"
"220925029383","Deep Learning"
"220925009564","SQL"
"220825024369","NLP"
"220825024369","LLM"
"220825017465","Power BI"
"220825017465","SQL"
"220825017465","Python"
"220825017465","Data Visualization"
"220825009490","Excel"
"220725926811","Python"
"220725926811","Machine Learning"
"220125023243","Business Analysis"
"210825030434","SQL"
"210825017094","SQL"
"210725011462","SQL"
"210525019093","SQL"
"200825024639","Power BI"
"200825024639","Excel"
"200625011931","Excel"
"191224014328","KPI"
"191124000205","Excel"
"190925013699","AWS"
"190825029963","KPI"
"190625028333","SQL"
"180925036951","Excel"
"180925029420","SQL"
"180925020872","Excel"
"180825022698","SQL"
"180725022665","Azure"
"180725022665","AWS"
"180725015305","Azure"
"180625024722","Kafka"
"180325015384","SQL"
"180225019187","Excel"
"170925029067","A/B Testing"
"170925025737","SQL"
"170725038557","SQL"
"170725038557","Excel"
"170725038557","Power BI"
"170725038557","Tableau"
"170325016821","Azure"
"161219003509","Excel"
"160924013679","Excel"
"160625009006","A/B Testing"
"160425008146","SQL"
"150925026987","LLM"
"150925019732","LLM"
"150925011804","Excel"
"150625000595","Azure"
"150625000595","SQL"
"150125010473","SQL"
"141124013196","LLM"
"140825031462","AWS"
"140725001615","AWS"
"140725001615","Python"
"140625008621","Machine Learning"
"140625008621","SQL"
"140625008621","Python"
"140225016072","SQL"
"130825011511","Excel"
"130725004799","SQL"
"130725004799","Data Visualization"
"130725004799","Python"
"130625025817","NLP"
"130625025817","TensorFlow"
"130625025817","Machine Learning"
"130525021520","SQL"
"120925926039","Python"
"120925926039","AWS"
"120925926038","Python"
"120925926038","AWS"
"120925904341","Power BI"
"120925904341","Business Analysis"
"120925904341","Excel"
"120925904341","Tableau"
"120925904341","SQL"
"120925028339","Python"
"120925019156","AWS"
"120925019156","Python"
"120925019156","ETL"
"120925015285","AWS"
"120925013740","SQL"
"120925008235","Python"
"120624005215","Azure"
"120624005215","GCP"
"120624005215","AWS"
"110925935739","ETL"
"110925935735","SQL"
"110925935172","Python"
"110925935169","SQL"
"110925935169","Python"
"110925027383","Machine Learning"
"110925021303","Excel"
"110925021303","KPI"
"110924018016","Excel"
"110825015214","SQL"
"110825011665","AWS"
"110625017874","Excel"
"100925044366","Excel"
"100925040681","AWS"
"100925026046","SQL"
"100925024306","AWS"
"100925016022","Python"
"100725035578","Python"
"100425011776","LLM"
"90925033612","Excel"
"90925032304","A/B Testing"
"90925017945","Python"
"90925017945","SQL"
"90925017421","AWS"
"90925014487","Excel"
"90924012567","Excel"
"90725004010","SQL"
"90725000267","Excel"
"90425005696","SQL"
"80925034081","Azure"
"80925025596","SQL"
"80925025596","AWS"
"80925025596","Snowflake"
"80925025596","ETL"
"80925021248","SQL"
"80925021248","AWS"
"80725021403","SQL"
"80525016771","Excel"
"71124015514","Excel"
"70725012464","Excel"
"70725012464","Business Analysis"
"70725008292","Excel"
"70625013285","Data Visualization"
"70624012254","SQL"
"61124009441","Excel"
"60625026299","Python"
"51224006005","Excel"
"50924012095","Excel"
"50225016649","Excel"
"40925011579","Azure"
"40925011579","SQL"
"40825017322","Excel"
"40825000045","Excel"
"40425021270","NLP"
"40425021270","Deep Learning"
"40425021270","Python"
"40425021270","TensorFlow"
"40425021270","PyTorch"
"30925032865","Excel"
"30925032725","LLM"
"30925032725","Machine Learning"
"30925024408","KPI"
"30925024125","KPI"
"30925020210","SQL"
"30525004677","Excel"
"20925030133","LLM"
"20925030133","AWS"
"20925030133","Python"
"20925026519","PyTorch"
"20925026519","TensorFlow"
"20925026519","Python"
"20925026519","LLM"
"20925014126","SQL"
"10725022102","Excel"
"10425000076","SQL"
"300925024880","Excel"
"300925021079","Excel"
"290925005829","Excel"
"270925012963","Excel"
"270925012445","Azure"
"270925006900","Power BI"
"270925006900","Tableau"
"270925006900","Data Visualization"
"270925006900","ETL"
"270925005135","AWS"
"260925023494","Python"
"260925023424","Python"
"250925508017","Business Analysis"
"250925507958","KPI"
"250925507958","Business Analysis"
"250925507907","Azure"
"250925507323","AWS"
"250925507318","Business Analysis"
"250925501906","Deep Learning"
"250925501906","GCP"
"250925501906","Machine Learning"
"250925501604","Business Analysis"
"250925500769","Excel"
"250925500607","Python"
"250925500607","SQL"
"250925500595","Excel"
"250925500583","Excel"
"250925500439","Excel"
"250925036659","Excel"
"250925032668","AWS"
"250925032057","Business Analysis"
"250925024341","KPI"
"250925018187","Excel"
"250825025464","SQL"
"240925917685","SQL"
"240925908992","SQL"
"240925507746","Excel"
"240925503975","SQL"
"240925503706","SQL"
"240925503702","SQL"
"240925503370","Business Analysis"
"240925036790","A/B Testing"
"240925033604","Azure"
"240925033604","SQL"
"240925033604","Python"
"240925033604","Spark"
"240925033604","ETL"
"240925033329","Excel"
"240925032043","LLM"
"240925032043","Python"
"240925032043","Azure"
"240925025246","TensorFlow"
"240925017042","Excel"
"240925011780","Azure"
"240925011780","Python"
"240925011179","SQL"
"240925010527","Kafka"
"240925007614","Python"
"230925926223","Python"
"230925924520","Python"
"230925508034","Tableau"
"230925508034","Python"
"230925506859","Azure"
"230925506859","AWS"
"230925506680","Excel"
"230925506680","Data Visualization"
"230925506680","SQL"
"230925506467","Excel"
"230925506467","Tableau"
"230925506467","Data Visualization"
"230925506467","SQL"
"230925506110","Python"
"230925506110","Machine Learning"
"230925505995","KPI"
"230925504656","Python"
"230925504656","NLP"
"230925504656","Machine Learning"
"230925504417","Snowflake"
"230925504417","Python"
"230925503630","SQL"
"230925501443","Python"
"230925501431","Python"
"230925501355","AWS"
"230925501351","GCP"
"230925501313","A/B Testing"
"230925501300","Excel"
"230925501290","Excel"
"230925501063","GCP"
"230925501063","Machine Learning"
"230925500807","GCP"
"230925500701","GCP"
"230925030095","SQL"
"230925030095","AWS"
"230925021731","Excel"
"230925019756","Power BI"
"230925012360","SQL"
"230925009413","Kafka"
"221124009719","KPI"
"190825019410","Python"
"190825019410","SQL"
"180725025822","Excel"
"140825012814","Excel"
"110925935175","Python"
"80624006389","Excel"
"30625016113","Excel"
"81122011596","Azure"
"60323006851","Azure"
"60323006851","ETL"
"60323006851","Databricks"
"10524009282","SQL"
"10524009282","Business Analysis"
"260922004137","SQL"
"310725018289","Python"
"310725018289","SQL"
"310725018289","Azure"
"310725018289","Snowflake"
"310725018289","Spark"
"240925010810","LLM"
"290825009022","ETL"
"250925009053","AWS"
"250925005438","GCP"
"250925005438","AWS"
"240925027980","Tableau"
"240925026833","Python"
"240925017578","Azure"
"240925017578","AWS"
"240925008212","Python"
"240925004782","AWS"
"240925004782","Python"
"230925033523","AWS"
"230925033523","SQL"
"230925027565","GCP"
"230925027565","BigQuery"
"230925027565","Python"
"230925024778","Excel"
"230925010002","AWS"
"170425023226","Power BI"
"170425023226","SQL"
"90925027764","AWS"
"80825028983","AWS"
"80825028983","Machine Learning"
"80825028983","Python"
"80825028983","GCP"
"310524010337","Azure"
"310524010337","Machine Learning"
"310524010288","Azure"
"310524010288","Machine Learning"
"310524010288","Deep Learning"
"310524010288","NLP"
"290825013147","Excel"
"290125906641","Machine Learning"
"290125906641","Python"
"270825019967","Python"
"270525034647","Python"
"270325027540","Excel"
"250925932050","SQL"
"250925932050","ETL"
"250925931009","SQL"
"250925925804","Kafka"
"250925925797","Kafka"
"250925925722","AWS"
"250925925717","AWS"
"250925038665","Python"
"250925035695","SQL"
"250925035627","Python"
"250925032899","SQL"
"250925031803","SQL"
"250925023234","SQL"
"250925018539","Azure"
"250925018362","SQL"
"250925017831","Azure"
"250925017785","AWS"
"250925017785","Python"
"250925014717","Python"
"250925013146","AWS"
"250925012581","ETL"
"250925012581","Snowflake"
"250925012581","AWS"
"250925012581","SQL"
"250925012581","Azure"
"250925012581","Python"
"250925011053","Excel"
"250925011053","LLM"
"250925010992","Python"
"250925010361","Machine Learning"
"250925010361","Pandas"
"250925010361","Python"
"250925010361","BigQuery"
"250925009250","Spark"
"250925009250","AWS"
"250925009250","Snowflake"
"250925009250","Kafka"
"250925009090","Excel"
"250925008032","Azure"
"250925008032","AWS"
"250925007319","Azure"
"250925006370","AWS"
"250925005120","Spark"
"250925005120","Python"
"250925000716","LLM"
"250725019783","SQL"
"240925913645","Python"
"240925913645","AWS"
"240925036242","LLM"
"240925036217","Snowflake"
"240925036217","ETL"
"240925036207","AWS"
"240925035033","AWS"
"240925035033","Python"
"240925034681","SQL"
"240925034681","Python"
"240925034681","AWS"
"240925033766","SQL"
"240925033766","AWS"
"240925029919","SQL"
"240925029919","Azure"
"240925028529","Excel"
"240925028394","SQL"
"240925027412","Excel"
"240925026186","Azure"
"240925025801","SQL"
"240925025801","Azure"
"240925024316","SQL"
"240925017356","SQL"
"240925012386","Machine Learning"
"240925012386","Statistics"
"240925012386","Deep Learning"
"240925010971","Azure"
"240925000033","SQL"
"240925000033","AWS"
"240925000033","Python"
"240325021739","SQL"
"230925928499","Excel"
"230925039342","SQL"
"230925038501","Machine Learning"
"230925038501","Deep Learning"
"230925037792","SQL"
"230925037489","AWS"
"230925037293","Python"
"230925037293","SQL"
"230925036723","Azure"
"230925032709","Python"
"230925032709","Machine Learning"
"230925032241","Machine Learning"
"230925031142","SQL"
"230925030904","Python"
"230925030795","AWS"
"230925030769","Azure"
"230925030769","SQL"
"230925027411","Python"
"230925027411","TensorFlow"
"230925027411","Power BI"
"230925027411","Tableau"
"230925026080","LLM"
"230925021282","Excel"
"230925019875","Machine Learning"
"230925019667","Python"
"230925019206","Python"
"230925018889","Excel"
"230925018726","SQL"
"230925015670","Python"
"230925015215","Excel"
"230925014735","LLM"
"230925014609","Business Analysis"
"230925014609","Power BI"
"230925014609","Tableau"
"230925014117","PyTorch"
"230925014117","Azure"
"230925014117","Machine Learning"
"230925014117","Python"
"230925014117","TensorFlow"
"230925014117","AWS"
"230925014021","Kafka"
"230925014021","SQL"
"230925013801","Spark"
"230925013801","Python"
"230925013801","Azure"
"230925013801","AWS"
"230925013801","SQL"
"230925013588","SQL"
"230925013588","Kafka"
"230925012667","LLM"
"230925012667","AWS"
"230925012667","Python"
"230925012667","SQL"
"230925007085","Power BI"
"230925007085","SQL"
"230925000185","GCP"
"230925000185","AWS"
"230925000185","Python"
"210925004910","AWS"
"200825023037","Machine Learning"
"190625021502","KPI"
"190624012266","SQL"
"190324009069","Python"
"140825041256","Power BI"
"140825041256","Excel"
"140825041256","SQL"
"140725023614","SQL"
"140425005731","Azure"
"130825019166","SQL"
"120424003257","Python"
"120424003257","Deep Learning"
"120325017613","Excel"
"110925028743","LLM"
"110925026285","LLM"
"110925013862","LLM"
"100925029684","Excel"
"90923004788","Azure"
"90923004788","LLM"
"90923004788","Python"
"90923004788","TensorFlow"
"90725005348","Azure"
"90725005348","SQL"
"90525009368","Machine Learning"
"90525009368","Deep Learning"
"90525009368","Python"
"90525009368","TensorFlow"
"40825023821","Snowflake"
"40825023821","SQL"
"40825023821","ETL"
"40825019596","Spark"
"300825009458","AWS"
"300125023808","Excel"
"290825009709","Excel"
"290725019766","Data Visualization"
"270824017834","Excel"
"260825012049","AWS"
"260525005323","Excel"
"250925925812","Kafka"
"250925925808","Kafka"
"250925925801","Kafka"
"250925925779","SQL"
"250925925750","Azure"
"250925925750","SQL"
"250925925746","Excel"
"250925925728","AWS"
"250925925726","AWS"
"250925925719","AWS"
"250925925715","Power BI"
"250925925715","Tableau"
"250925925715","Business Analysis"
"250925925715","Excel"
"250925925376","SQL"
"250925038458","Excel"
"250925037486","Excel"
"250925037030","Excel"
"250925036927","Excel"
"250925035418","Excel"
"250925034712","SQL"
"250925033753","Excel"
"250925033194","Excel"
"250925032709","Excel"
"250925031371","Excel"
"250925031123","AWS"
"250925030730","Azure"
"250925028752","Excel"
"250925027790","Excel"
"250925027065","Excel"
"250925026785","Excel"
"250925026739","Azure"
"250925026739","SQL"
"250925026375","Python"
"250925026375","SQL"
"250925026313","Kafka"
"250925026313","Spark"
"250925025561","Excel"
"250925022340","Excel"
"250925020846","Excel"
"250925020787","Excel"
"250925018855","Excel"
"250925018453","Power BI"
"250925018395","Python"
"250925017321","AWS"
"250925015361","Excel"
"250925015206","Machine Learning"
"250925014584","Excel"
"250925012500","Python"
"250925012500","SQL"
"250925012154","AWS"
"250925009747","Excel"
"250925009741","Excel"
"250925009585","AWS"
"250925009443","SQL"
"250925009443","Azure"
"250925009079","Excel"
"250925008976","AWS"
"250925008852","Excel"
"250925008784","Snowflake"
"250925008784","AWS"
"250925008255","AWS"
"250925008255","Machine Learning"
"250925007053","Excel"
"250925006711","Excel"
"250925003391","LLM"
"250925001533","Azure"
"250925001533","Python"
"250925000682","Python"
"240925933366","Excel"
"240925927941","Excel"
"240925927759","SQL"
"240925927757","SQL"
"240925927407","AWS"
"240925037015","Excel"
"240925036615","Excel"
"240925036188","AWS"
"240925035864","Excel"
"240925035069","Python"
"240925035069","SQL"
"240925034979","Spark"
"240925034979","Python"
"240925034979","ETL"
"240925034905","Excel"
"240925034828","Excel"
"240925034322","Python"
"240925034250","KPI"
"240925034240","SQL"
"240925033720","Excel"
"240925033023","SQL"
"240925030596","Excel"
"240925030326","Kafka"
"240925030326","AWS"
"240925030256","Excel"
"240925029426","Excel"
"240925029426","Power BI"
"240925029234","AWS"
"240925029081","Excel"
"240925028488","Excel"
"240925027127","Excel"
"240925026700","AWS"
"240925025220","Excel"
"240925024637","Excel"
"240925023602","Excel"
"240925022455","Excel"
"240925020494","Excel"
"240925020225","Excel"
"240925018968","Excel"
"240925017978","Excel"
"240925017554","Statistics"
"240925017393","Excel"
"240925017006","Excel"
"240925016705","KPI"
"240925016584","Excel"
"240925015541","SQL"
"240925015541","AWS"
"240925015451","Excel"
"240925013816","AWS"
"240925013816","Azure"
"240925013620","AWS"
"240925013588","Excel"
"240925012836","SQL"
"240925012836","Azure"
"240925012836","ETL"
"240925012836","AWS"
"240925012416","Machine Learning"
"240925012416","TensorFlow"
"240925012416","Python"
"240925012161","AWS"
"240925012005","Power BI"
"240925011461","Kafka"
"240925011461","AWS"
"240925011461","SQL"
"240925011398","Azure"
"240925010788","SQL"
"240925010597","Python"
"240925010597","AWS"
"240925010597","Spark"
"240925010597","ETL"
"240925010597","Pandas"
"240925009684","SQL"
"240925008897","Excel"
"240925007091","AWS"
"240725027414","Excel"
"230925933962","Excel"
"230925933960","Excel"
"230925933956","Excel"
"230925933913","Excel"
"230925933904","Excel"
"230925039104","Snowflake"
"230925036965","Power BI"
"230925036965","Excel"
"230925036965","Statistics"
"230925036414","Python"
"230925035964","Excel"
"230925035572","Azure"
"230925035572","SQL"
"230925033715","Excel"
"230925033621","Azure"
"230925033621","Python"
"230925032597","Statistics"
"230925032339","A/B Testing"
"230925032067","SQL"
"230925031741","Excel"
"230925028576","Excel"
"230925028373","LLM"
"230925027741","Python"
"230925027656","Databricks"
"230925027656","Azure"
"230925027590","Excel"
"230925025626","SQL"
"230925025008","Excel"
"230925023093","Excel"
"230925022474","Python"
"230925021656","Tableau"
"230925019794","Excel"
"230925019794","AWS"
"230925018147","Excel"
"230925018046","AWS"
"230925017591","GCP"
"230925015443","AWS"
"230925015019","SQL"
"230925013937","Excel"
"230925013842","Excel"
"230925013822","Excel"
"230925013671","GCP"
"230925013671","AWS"
"230925013583","LLM"
"230925013350","Business Analysis"
"230925013291","ETL"
"230925012214","Excel"
"230925011920","Excel"
"230925011578","AWS"
"230925010763","AWS"
"230925010756","SQL"
"230925010489","SQL"
"230825012678","Excel"
"220925018918","Excel"
"220925017108","Machine Learning"
"220925017108","NLP"
"220925002208","SQL"
"220825029011","Excel"
"220825003172","AWS"
"220424001633","AWS"
"210825045260","Azure"
"210325008095","Excel"
"200625024003","Excel"
"190325020344","AWS"
"180825011635","AWS"
"180425015077","SQL"
"170725032094","AWS"
"170725021836","Excel"
"161219004994","Excel"
"160925039845","AWS"
"150825010494","Excel"
"150724903980","AWS"
"130825011936","Excel"
"130825011903","Excel"
"120625016678","Excel"
"120525010837","LLM"
"120525010837","Python"
"120225017520","NLP"
"120225017520","Machine Learning"
"120225017520","Python"
"70825019409","Excel"
"70825014604","AWS"
"70825014604","Azure"
"70825014604","SQL"
"70425904683","Excel"
"60925011738","Excel"
"50925028691","Business Analysis"
"50825018869","Excel"
"50325009737","AWS"
"41024020255","Excel"
"40925014265","Power BI"
"40325015320","Excel"
"40324005938","Excel"
"30725029540","Excel"
"20525006452","Excel"
"11024015886","Excel"
"250925017610","SQL"
"250925012459","Excel"
"250925000895","Excel"
"250925000693","SQL"
"250925000693","Python"
"240925034037","Excel"
"240925026836","Data Visualization"
"240925026836","Excel"
"230925026644","Azure"
"230925026644","Power BI"
"230925025683","AWS"
"230925020986","AWS"
"230925020986","Python"
"100724905918","LLM"
"70525015558","SQL"
"260825014027","Excel"
"240525016946","Excel"
"190525010707","Python"
"190525010707","Machine Learning"
"160425008379","AWS"
"160425008379","Python"
"140825015082","SQL"
"140825015082","AWS"
"140525009385","Python"
"100725026936","KPI"
"80525019165","Python"
"11025022712","LLM"
"300925023124","Kafka"
"240925024537","Azure"
"240925024537","AWS"
"170925011230","AWS"
"170925019516","Python"
"170925019516","SQL"
"170925019225","SQL"
"300925030896","Python"
"300925030896","SQL"
"270925012884","Python"
"270925012884","SQL"
"280925004608","Python"
"21025006512","Statistics"
"21025006512","Power BI"
"21025006512","Tableau"
"300925021729","Statistics"
"300925021729","Data Visualization"
"300925021729","A/B Testing"
"300925021729","Machine Learning"
"300925021729","Python"
"300925021729","AWS"
"300925021729","SQL"
"300925021572","AWS"
"300925021326","AWS"
"300925021326","Python"
"300925021326","Spark"
"300925021326","SQL"
"300925017510","Azure"
"260925005903","Azure"
"260925031896","Azure"
"260925031896","SQL"
"260925031896","Spark"
"230925015366","SQL"
"230925015366","Python"
"260925024793","Power BI"
"260925024793","Tableau"
"260925024793","KPI"
"240925032675","SQL"
"230925011746","Power BI"
"230925011746","Azure"
"230925011746","SQL"
"300925026205","SQL"
"300925026205","AWS"
"300925021432","SQL"
"300925021432","AWS"
"250925028063","SQL"
"230925026787","Azure"
"300925021281","SQL"
"300925021281","AWS"
"240925035556","Business Analysis"
"300825016075","Python"
"120725017331","SQL"
"260925030348","Excel"
"250925001690","Python"
"250925001690","SQL"
"111024017340","Kafka"
"21025007844","Machine Learning"
"21025007844","Python"
"21025007844","ETL"
"21025007844","SQL"
"21025007844","Statistics"
"290925007814","Python"
"240925034900","Python"
"300925023977","Excel"
"260925016336","TensorFlow"
"260925016336","Pandas"
"260925016336","Python"
"260925016336","PyTorch"
"21025006761","Snowflake"
"11025011046","Python"
"11025011046","Power BI"
"11025011046","Excel"
"11025011046","SQL"
"240925025695","AWS"
"11025023166","Python"
"270925012175","BigQuery"
"270925012175","SQL"
"190925017217","Python"
"180925012180","Excel"
"300625010486","Python"
"300625010486","SQL"
"290925023830","SQL"
"290925023830","Business Analysis"
"260925023189","Python"
"260925023189","SQL"
"210925004479","Excel"
"210925004479","Power BI"
"110325022636","Excel"
"30725013596","Azure"
"30725013596","LLM"
"240925918010","AWS"
"240925918010","SQL"
"230925015833","Python"
"290925904061","Excel"
"230925017825","Power BI"
"300925020953","AWS"
"300925020953","Python"
"300925020953","GCP"
"300925020953","Kafka"
"300925010397","Kafka"
"250925006008","SQL"
"31025001279","AWS"
"21025004583","Power BI"
"11025024268","SQL"
"10925016114","Azure"
"300925029661","PyTorch"
"300925029661","Machine Learning"
"300925017546","Excel"
"290925011131","Python"
"31025002670","Python"
"30925027670","Excel"
"21025008622","SQL"
"11025022868","AWS"
"11025014887","Python"
"260925015762","Excel"
"230925038555","Power BI"
"290925007355","Spark"
"290925007355","Databricks"
"290925007355","ETL"
"290925007355","SQL"
"290925007355","Python"
"280825000038","Excel"
"280825000038","Power BI"
"300925019639","Power BI"
"300925019639","Azure"
"300925019639","Data Visualization"
"300925013709","Excel"
"300925010236","Machine Learning"
"290925017541","AWS"
"290925000391","Python"
"290925000391","Azure"
"280925004821","AWS"
"280925004821","SQL"
"11025010028","Snowflake"
"11025010028","Airflow"
"11025010028","ETL"
"11025010028","SQL"
"300925024544","Power BI"
"300925024544","Python"
"300925024544","ETL"
"300925024544","SQL"
"290925024480","SQL"
"290925014123","Business Analysis"
"290925014123","Excel"
"290925009443","Excel"
"270925007815","AWS"
"270925007815","Python"
"260925009035","Azure"
"260925000381","SQL"
"250925022227","Excel"
"240925035527","AWS"
"240925027453","Power BI"
"240925027453","Statistics"
"240925027453","SQL"
"240925027453","Python"
"240925027453","NLP"
"240925027453","Tableau"
"230925038237","Excel"
"230925037015","Excel"
"230925031253","Excel"
"240925028032","Power BI"
"240925028032","Excel"
"190925035051","SQL"
"300925029858","Python"
"300925020750","Python"
"300925020750","AWS"
"270925009850","SQL"
"270925007236","SQL"
"270925007236","Python"
"270925007236","Airflow"
"270925007236","Power BI"
"270925007236","Kafka"
"260925007906","Business Analysis"
"260925007906","Python"
"260925007906","SQL"
"250925037825","Python"
"250925003714","SQL"
"230925038054","Excel"
"230925037787","Python"
"280825000063","Excel"
"270925011985","SQL"
"270925011985","GCP"
"270925011350","SQL"
"270925007288","Python"
"270925007288","Airflow"
"270925007288","Azure"
"270925007288","AWS"
"270925007288","SQL"
"260925030792","Azure"
"260925030792","Python"
"250925910277","AWS"
"250925027877","Python"
"250925021798","SQL"
"250925021798","AWS"
"250925021798","Python"
"250925015517","Business Analysis"
"250925000232","Azure"
"250925000232","SQL"
"240925036920","Azure"
"240925036920","SQL"
"240925030368","AWS"
"110925015507","Excel"
"110925015507","SQL"
"110925015507","Python"
"270925007915","Python"
"270925007915","SQL"
"250925033724","SQL"
"250925014802","SQL"
"250925014802","AWS"
"240925033627","AWS"
"230925026957","Excel"
"230925026957","Power BI"
"200325007962","SQL"
"240925030146","AWS"
