"companyId","companyName","ReviewsCount","AggregateRating"
"123879543","Aditya Birla Insulators","92.0","3.6"
"2524544","Team Pumpkin","82.0","4.0"
"4618830","PineBridge","17.0","4.4"
"4661584","Havas Media","67.0","2.8"
"124681388","Shobiz Experiential Communications","47.0","3.9"
"123728881","Trailer Park Group","2.0","4.1"
"123741759","Forbes Advisor","75.0","4.1"
"3698218","Blink Digital","13.0","3.4"
"124025200","Multrix","",""
"124952643","Formics.io","",""
"123921931","Iion","",""
"123985236","Hach Company","3.0","2.5"
"1766122","Hill International","231.0","4.3"
"123704127","Timespro","254.0","3.3"
"124121122","Anzaa Consultants","",""
"124752725","The Hashgraph Association","",""
"123777278","Loop Health","92.0","3.5"
"124781495","Loop Health","92.0","3.5"
"4173104","British Safety Council","16.0","3.4"
"124078336","1%Club","6.0","2.2"
"124368624","Wing Assistant","17.0","2.9"
"123749953","Exponentia Team","170.0","3.6"
"7041597","Atidan Technologies","162.0","4.2"
"4830786","Burns & Mcdonnell","362.0","4.1"
"3746718","BOBCAPS","89.0","2.9"
"125116373","Chambers Of Aarti Nimbalkar","",""
"356755","Seventh Sky Tours And Travels","3.0","5.0"
"6531552","Decon Management Services","",""
"124877513","Bhatia Builders & Developers Pvt Ltd","",""
"124899083","Nicheforge","",""
"2461068","INFINX","1684.0","3.8"
"4010018","Next Vision Business Solution","",""
"137755","Shaadi.com","347.0","3.3"
"753621","Career Guideline","",""
"888522","Osource India","637.0","3.5"
"1080682","WebMD","114.0","3.4"
"123995058","Sidhveda Hr Solutions","",""
"5431706","Hunt Mantra","",""
"1607740","Ergode It Services","423.0","3.3"
"4261366","PeopleSense Management Consultants","",""
"4458","Clover Infotech","1452.0","3.4"
"125121267","Om Sai English School","5.0","5.0"
"838","Nexus Manpower Solutions","",""
"575393","Enrich Hair And Skin Solutions","30.0","3.6"
"76315","Hamilton Housewares","539.0","3.9"
"4103","ESS Nee Management Consultants","",""
"2068722","Netplace Technologies","27.0","3.5"
"4449710","KKC & Associates Llp","12.0","3.8"
"123971315","Forward","",""
"124366660","Ahedge Pvt Ltd","",""
"6480934","Cubicenviro India","11.0","4.2"
"78217","Topgear Consultants","",""
"512271","Balajee Infratech And Constructions","253.0","3.5"
"720651","Global Indian School Education Services","383.0","4.0"
"5745640","Outcare Medical Devices","2.0","4.2"
"6521062","International Springs And Stampings","",""
"6661775","PGP Glass","380.0","4.0"
"124642418","Finvvritti Advisors","",""
"6399646","Bhramanvisa India Private Limited","",""
"124274524","BDC Eatopia Hospitality","8.0","3.0"
"7061045","ERGO Technology & Services","92.0","3.4"
"1322","Aurionpro","506.0","3.5"
"735381","Walplast Products","306.0","4.0"
"23415","Computers India","",""
"5145678","Lyra Network","39.0","3.6"
"5332286","J K Exim Pvt. Ltd.","26.0","2.8"
"2968314","Epimoney","148.0","3.1"
"1425","Hindustan Composites","85.0","3.8"
"6793281","Falcon Acoustics And Passive Fire Solutions","3.0","4.0"
"891440","Tata AIA Life Insurance","3951.0","3.9"
"159555","Wings Pharmaceuticals","114.0","3.4"
"124829343","North Eye Advisors","5.0","2.8"
"6365572","Polygon Chemicals","27.0","2.1"
"3006776","Launch Pad Promotions","",""
"48574","Selective Global Search","",""
"4200276","V4 Vision Consultant","",""
"124948657","Anusaya Fresh","37.0","4.2"
"1846524","Progressive Surface Systems","16.0","3.9"
"4260280","Fab Tech Works & Constructions ","45.0","3.4"
"5147564","Panama Petrochem","25.0","3.8"
"6279472","Nahar Hospital","101.0","4.0"
"40515","Jiostar","727.0","3.6"
"123949147","Cachet Pharmaceuticals","125.0","3.9"
"123509125","Pentation Analytics","20.0","3.3"
"6363852","Flexability Hr Solutions","",""
"125124869","Intense Fitness Club","",""
"4131740","Seed Realty","7.0","4.1"
"4747862","Trinity Touch","136.0","4.4"
"124940115","College Brand Connect","",""
"938572","Health Prime Services","225.0","3.5"
"125079353","Getsetfit","",""
"123475821","SFC Environmental Technologies","29.0","3.7"
"123809839","Fluid AI","2.0","1.5"
"2527372","Wunderbar Kids","24.0","3.6"
"6278666","Tatsuno India","104.0","3.4"
"5069980","PVR Controls","25.0","4.2"
"123503213","White Bulb Technologies India","",""
"482375","HLE Glascoat Limited","15.0","3.6"
"5759078","Genxhire Services","",""
"124778571","Acevision Publisher Pvt. Ltd. ","8.0","3.6"
"64694","PMech Technologies Pvt. Ltd.","43.0","3.9"
"4824762","Roots Recruitment","",""
"4499974","Ambika Global Foods And Beverages","27.0","3.9"
"125122515","Apex Advanced Imaging And Diagnostic Center, Panvel","",""
"123682279","Simplytrip Mobility Solutions","2.0","1.0"
"123624321","Arsenius Skill Capital","",""
"674","Konark Herbals and Health Care (KHHC)","23.0","3.5"
"124595182","Adishree Legal Advisory","2.0","1.3"
"154935","Macleods Pharmaceuticals","3801.0","3.6"
"124298230","Storysideup","",""
"125114767","Vama Global","",""
"4764072","Tekman India","48.0","4.5"
"125120261","Topaz Texchem","",""
"25659","Pylon Management Consulting","",""
"2155998","Parikh Packaging","118.0","3.9"
"124664216","Talent Hired-the Job Store","",""
"6649327","Lisha Switches","",""
"123561655","Elixir Legal Services","",""
"123980213","Sushant Glass Systems","",""
"123934459","Sashr Consultants","",""
"125017455","Shreeji Comsec India","6.0","2.2"
"4143358","Rainbow Preschool","13.0","2.6"
"124580394","Mindpec Solutions","3.0","3.6"
"1469250","Nish Developers","20.0","3.0"
"123924647","Copeland India Pvt Ltd","357.0","4.0"
"124906343","Formertron Engineering","9.0","3.9"
"124111804","Fluxwings Solutions Mumbai","",""
"4155812","Yash Engineering Consultants Pvt Ltd","14.0","4.1"
"2527972","ARS Process Solutions And Consultants","",""
"5980682","Veerwal Getwork Services","",""
"1067","Sify","1984.0","3.7"
"505329","Triton Process Automation","13.0","4.6"
"123538361","Healthyhey Foods Llp","4.0","3.9"
"123596741","LeanFlo Inc.","2.0","5.0"
"123597343","Ankura","",""
"123596973","Sciative Solutions","104.0","4.1"
"123596915","Reach Ivy","",""
"125093437","Anvita Consultancy Services","",""
"690743","Ics Realty","",""
"5834058","D Analytical Support","3.0","1.5"
"124473610","Avant-Garde Corporate Services Private Limited","",""
"4722884","Loom Solar","88.0","3.9"
"1496734","Societe Generale Global Solution Centre ","2835.0","3.7"
"124301992","Amina Bank","4.0","4.5"
"5080912","Petrocon Engineers and Consultants (PEC)","211.0","3.7"
"4138654","Itransparity","7.0","4.0"
"124348146","Knowledge Park","3.0","2.3"
"4682750","Retransform","17.0","3.4"
"4129170","Coindcx","128.0","3.8"
"4816518","Ecoste","5.0","3.7"
"124461744","ABL Group","2.0","4.0"
"5092840","Tis Labs","42.0","4.0"
"124497664","Double Ticks","2.0","2.9"
"5983820","M&G plc","17.0","3.5"
"124534736","Sbm Bank","94.0","3.4"
"3976316","Board Software (india)","",""
"125070229","Caldic","",""
"1864878","Huntsman International","235.0","4.0"
"1880514","Secutech Automation","20.0","4.3"
"124810509","PHH Mortgage","",""
"4716102","Teamviewer","15.0","3.8"
"1881680","gray matrix solutions","38.0","3.9"
"123590019","Tech Turmeric Services","2.0","4.9"
"124391570","Edujam","8.0","2.9"
"124170202","Sakash Group","",""
"4926480","Diebold","631.0","3.7"
"3636682","Stayvista","71.0","3.0"
"4562716","Fynd (Shopsense Retail Technologies Ltd.)","437.0","3.3"
"6226566","Edwards Lifesciences","26.0","3.9"
"125112297","Pinmeto","",""
"2249304","Fitch","5.0","4.9"
"1849406","Upstox","198.0","3.4"
"3585802","Brenntag Ingredients India","44.0","4.3"
"5678028","Oliver Agency","16.0","2.4"
"123794279","Videoverse","17.0","2.9"
"123618693","Quarry Gallery","12.0","3.0"
"123482467","E. A. Patil Associates","12.0","4.3"
"5293756","Cyberark","33.0","3.4"
"1895752","Madhus Garage Equipments","76.0","3.4"
"3951310","Heady Technologies Consultancy","5.0","1.9"
"123878133","Apraava Renewable Energy","8.0","4.8"
"5221154","DSP Investment Managers","45.0","4.0"
"124124646","Swiss Beauty","61.0","3.8"
"1779612","Bristol Myers Squibb","223.0","3.6"
"1960842","F5","131.0","3.3"
"6165580","Webmd Guru","",""
"5617958","Currie & Brown","78.0","4.3"
"124839397","CareerFit.ai","",""
"1739190","Cushman  Wakefield","1514.0","4.1"
"1898948","Vegayan","6.0","4.3"
"1898772","United Way Mumbai","16.0","3.4"
"2606962","Arcadis","268.0","4.0"
"123778300","Snap Inc","5.0","2.4"
"124456222","Bitmoji","",""
"2357150","Tapad","",""
"1839816","Jasubhai engineering Pvt. Ltd.","77.0","3.8"
"5674538","CPP Investments","12.0","2.1"
"3698130","QAD","88.0","3.6"
"5479974","Nium India","143.0","3.3"
"2688108","Talent Toppers","",""
"4536736","Smart Wealth Financial Services Llp","3.0","5.0"
"125009139","Career Management Services","",""
"3880654","Paradise Recruitment Consultant","",""
"152860","AQM Technologies","398.0","3.3"
"843642","Metro Brands Limited","175.0","3.8"
"123840203","CareerFit.ai","",""
"3711846","Vinayak Ingredients","41.0","3.5"
"833461","Super Knit Industries","24.0","3.9"
"7623","Idbi Intech","557.0","3.3"
"2340070","Collective S","2.0","4.8"
"5556228","D Y Patil University (DYPU)","4.0","1.1"
"123801103","SG Oasis","",""
"123707741","Saraswat Bank","486.0","3.3"
"124394314","Constancia Advisors Pvt Ltd","",""
"6290870","South Star Software","20.0","4.0"
"5254712","Multicareers","",""
"123730635","IC3 Movement","6.0","1.6"
"6189284","YES Securities","198.0","3.8"
"8584","Cushman & Wakefield","1514.0","4.1"
"84136","ETP International","134.0","3.3"
"5247572","Cityflo","22.0","3.9"
"4198288","Global Financial Datafeeds Llp","3.0","4.5"
"944078","Magnamious system Pvt. Ltd.","72.0","3.5"
"385445","Job Search","",""
"4253754","Chalo Mobility","113.0","3.6"
"123921895","Arpanna Motors","12.0","2.9"
"123610911","Ahluwalia Contracts","1054.0","4.0"
"156723","Health Care Global Enterprises","1209.0","4.0"
"125119191","mple.ai","",""
"6485712","Amlf Multimodal","",""
"6778951","Milan Laboratories","181.0","3.9"
"6892139","PT Ecological Services","20.0","3.5"
"2780290","Nexstep Infotech","18.0","2.0"
"735","Mangalam Placement","",""
"4118242","FSP Solutions","9.0","3.3"
"5260778","Grayquest Education Finance Pvt Ltd","92.0","3.4"
"7113481","The Indaco Jeans Factory","7.0","3.7"
"168678","Surya Hospital","122.0","3.7"
"123479919","XLIT Solutions","",""
"133010","Suminter","209.0","3.6"
"1366552"," Crescent Royale Society","",""
"1117064","Spotshine Consulting Delhi","",""
"5849574","Annair Drychill Tech India","2.0","4.7"
"5648204","Reserve Bank Information Technology","181.0","3.4"
"124843593","Trustmore Technologies","18.0","3.7"
"3999478","Impact Guru","375.0","3.6"
"123870159","Affluence Advisory","15.0","4.6"
"3745518","Locobuzz","123.0","2.9"
"123809285","Sir Mohamed Yusuf Seamen","",""
"1094","Shapoorji Pallonji Group","5316.0","4.1"
"221607","Shivani Scientific Industries","32.0","4.2"
"1670990","SML Ltd","164.0","3.9"
"3687832","Stealth Mangement Solutions","",""
"4726074","Heady Technologies Consultancy","5.0","1.9"
"6530062","Idam Natural Wellness","42.0","3.9"
"68845","WTW Global Delivery And Solutions","5.0","3.2"
"6360998","Greatminds Lawsuit Ventures","3.0","1.8"
"986676","Kolte Patil","416.0","3.9"
"124712867","Rigvedit","6.0","4.1"
"124859641","Telesis Consultancy Services","",""
"540127","Proactive Data Systems","72.0","4.1"
"124428224","Alvineient Consultant","",""
"1600776","3SC","286.0","3.5"
"123955401","Teknuova","",""
"16522","Rafaga Infoknowledge","",""
"843287","Piramal Finance","1182.0","3.9"
"124725765","Blumet Tubes Pvt Ltd","",""
"123711965","Komal Exotic","2.0","4.0"
"3100352","91 Springboard Business Hub","15.0","4.5"
"7095003","Savills Property Services (india)","155.0","3.7"
"6132438","Aditya Birla Capital (ABCL)","696.0","3.9"
"126117","Resustainability","809.0","3.9"
"123732463","Shobhav Infra Projects","12.0","3.5"
"2411","Actis Technologies","131.0","4.2"
"123957445","Protechmanize Solutions","74.0","3.2"
"2853026","Swift Placements","",""
"28518","Livlong Insurance Brokers","5876.0","4.0"
"1515456","Prometo Consulting","",""
"892468","Somaiya Vidyavihar","29.0","4.1"
"6774479","The Shakti Plastics Industries","11.0","3.3"
"4968714","Kairav Chemofarbe Industries","58.0","3.4"
"2984760","Electronics Devices Worldwide","40.0","3.3"
"123807167","Apra Innovative","",""
"486533","Flomic Global Logistics","",""
"251024","Sp Ultraflex Systems","27.0","3.4"
"4519948","Learning Spiral","43.0","3.3"
"124347656","Boku Network Services In","",""
"5106482","Navkar Business Services","53.0","2.0"
"124797943","The Messy Corner","",""
"336845","Ventura Securities","342.0","4.0"
"3271494","H R Organo Chem (HROC)","51.0","3.5"
"124570710","Prolegion","8.0","4.5"
"3429908","Vaakruthi","",""
"124826679","Influx Business Solutions","",""
"7100885","Saffron String LLP.","",""
"125121791","Champions Private Tuitions","",""
"4458680","MyGate","377.0","3.1"
"124093514","Q2Pay Technologies Private Limited","5.0","1.4"
"486413","Concept Hospitality","55.0","3.7"
"4424058","Zenium Cables","23.0","3.4"
"124082548","Shreesha Consultants","",""
"5890518","Bhilosa","422.0","3.8"
"124268922","Linkageit","",""
"124351342","Synergy Solutions","",""
"123954893","Pravaayu Healthcare","",""
"124122494","Talenoid","17.0","4.0"
"124272464","Gravia Technologies","",""
"124168504","Midas Fintech Solutions","2.0","2.1"
"123992518","AJ solutions","",""
"125117971","Noya Infrastructure Llp","",""
"123582825","Rioga Premium","5.0","4.6"
"25498","Scan Infotech","14.0","3.7"
"714695","TPF Engineering","167.0","3.8"
"125089417","Fluidscapes Consultants (opc)","39.0","3.8"
"124131388","Sumer Surana & Co","",""
"124103394","Victrix Systems And Labs","5.0","4.6"
"124307304","Sadup Soft","33.0","4.4"
"2254412","Purplle.com","388.0","3.6"
"123882353","Navtor","3.0","3.7"
"1963670","Swan Solution  And Services P. Ltd","101.0","3.8"
"1393898","Bayer Zydus Pharma","147.0","3.4"
"123634427","Weassemble","8.0","4.6"
"5473098","Argus India Price Reporting Services","5.0","4.8"
"5390398","Hrhelpdesk","2.0","4.0"
"123510393","Corsearch","246.0","4.0"
"124215504","Innomotics","18.0","3.4"
"2356926","E Billing Solutions (EBS)","10.0","4.1"
"123922667","Anymind Group","19.0","3.0"
"123699769","LRQA sustainability","",""
"3780952","Cannon Design International","5.0","3.7"
"124893851","Workaspro","",""
"1799252","Dsm Shared Services India","118.0","4.0"
"1685820","Nutanix","184.0","3.7"
"124642928","Probe","26.0","3.9"
"125109819","Sunniva Encon","",""
"5422062","Oliver","6.0","3.8"
"5460728","Alphagrep Securities","17.0","3.7"
"124293296","BSR & Co","323.0","3.2"
"5223468","Bloomfield Agro Products","",""
"4383246","Drip Capital","109.0","3.6"
"4373682","Flexport","",""
"1817458","Parity Cube","41.0","4.6"
"1613186","Sutherland Global Services Inc","8060.0","3.5"
"4795730","Cateina Technologies","18.0","3.4"
"3590220","Madura Coats","492.0","3.8"
"2032986","Design Consultants Architects","",""
"125116931","Cloudtara Technologies","4.0","4.6"
"125106837","Sandu Developers","19.0","4.2"
"124727671","Rishab World","33.0","3.5"
"125116839","Swastik Infra Logics","137.0","4.0"
"125062761","Hospaccx Healthcare Business Consultancy","2.0","3.0"
"3125158","Dolby","2.0","4.5"
"5468044","Doctors For You","127.0","3.9"
"4729006","NIIT Foundation (NF)","194.0","4.0"
"4074672","Praxis Global Alliance","38.0","2.1"
"3588996","DP World","999.0","3.7"
"124563116","Sia Partners","",""
"3906446","Onsitego","382.0","3.9"
"123898925","2070 Health","2.0","4.4"
"3924076","Plante Moran","10.0","4.5"
"3125384","Prudential","6.0","3.6"
"123791543","Step One Step Ahead Llp","34.0","3.8"
"2255416","PSS Global","",""
"123917325","Proinst Techserv Opc Pvt Ltd.","",""
"5518298","Puma Energy","138.0","3.0"
"5306202","i2e Consulting","64.0","4.1"
"4066888","PS  Human Resources And Consultants","",""
"123846541","Mypulse Io","10.0","3.0"
"5636814","Combustion Concepts","12.0","4.1"
"738691","Encube Ethicals","424.0","3.6"
"537375","RWS Group","330.0","3.7"
"11667","Teamware Solutions","",""
"4158452","Caristar Laboratories","",""
"124192344","SI Group","",""
"124858679","Aspira Pathlab & Diagnostics Limited","8.0","3.9"
